feed_id,billing_date,source_count,target_count,file_count,update_dt,version,version_type,version_status,feed_file_prefix
4002,2025-10-16,243629,164293,164293,2025-10-16 22:50:56,3,FULL,ACTIVE,BILLING_US
4002,2025-10-17,276739,12890,12890,2025-10-17 21:20:33,1,FULL,INACTIVE,BILLING_US
4002,2025-10-17,276739,12890,12890,2025-10-17 22:53:05,2,FULL,ACTIVE,BILLING_US
4002,2025-10-18,90574,83661,83661,2025-10-18 23:04:48,1,FULL,INACTIVE,BILLING_US
4002,2025-10-18,90574,83661,83661,2025-10-18 21:23:24,2,FULL,INACTIVE,BILLING_US
4002,2025-10-18,90574,83661,83661,2025-10-18 22:25:03,3,FULL,ACTIVE,BILLING_US
4002,2025-10-19,277065,19632,19632,2025-10-19 22:55:33,1,FULL,INACTIVE,BILLING_US
4002,2025-10-19,277065,19632,19632,2025-10-19 21:14:31,2,INCR,ACTIVE,BILLING_US
4002,2025-10-20,154791,130434,130434,2025-10-20 23:14:21,1,FULL,ACTIVE,BILLING_US
4002,2025-10-21,229467,73464,73464,2025-10-21 23:36:33,1,FULL,ACTIVE,BILLING_US
4002,2025-10-22,247344,79114,79114,2025-10-22 23:03:44,1,FULL,INACTIVE,BILLING_US
4002,2025-10-22,247344,79114,79114,2025-10-22 21:54:49,2,INCR,ACTIVE,BILLING_US
4002,2025-10-23,283572,21442,21442,2025-10-23 22:47:06,1,FULL,INACTIVE,BILLING_US
4002,2025-10-23,283572,21442,21442,2025-10-23 22:04:39,2,INCR,ACTIVE,BILLING_US
4002,2025-10-24,192006,110631,110631,2025-10-24 22:49:18,1,FULL,INACTIVE,BILLING_US
4002,2025-10-24,192006,110631,110631,2025-10-24 21:11:18,2,INCR,INACTIVE,BILLING_US
4002,2025-10-24,192006,110631,110631,2025-10-24 23:51:06,3,FULL,ACTIVE,BILLING_US
4002,2025-10-25,54898,10729,10729,2025-10-25 22:20:35,1,FULL,INACTIVE,BILLING_US
4002,2025-10-25,54898,10729,10729,2025-10-25 22:55:56,2,FULL,ACTIVE,BILLING_US
4002,2025-10-26,253593,48337,48337,2025-10-26 22:29:37,1,FULL,INACTIVE,BILLING_US
4002,2025-10-26,253593,48337,48337,2025-10-26 22:24:51,2,INCR,INACTIVE,BILLING_US
4002,2025-10-26,253593,48337,48337,2025-10-26 23:52:11,3,FULL,ACTIVE,BILLING_US
4002,2025-10-27,106379,47823,47823,2025-10-27 23:57:09,1,FULL,ACTIVE,BILLING_US
4002,2025-10-28,60139,35807,35807,2025-10-28 22:22:32,1,FULL,ACTIVE,BILLING_US
4002,2025-10-29,135381,9054,9054,2025-10-29 23:45:05,1,FULL,INACTIVE,BILLING_US
4002,2025-10-29,135381,9054,9054,2025-10-29 21:12:22,2,INCR,ACTIVE,BILLING_US
4002,2025-10-30,192150,86603,86603,2025-10-30 23:59:20,1,FULL,INACTIVE,BILLING_US
4002,2025-10-30,192150,86603,86603,2025-10-30 21:17:47,2,FULL,INACTIVE,BILLING_US
4002,2025-10-30,192150,86603,86603,2025-10-30 23:02:13,3,INCR,ACTIVE,BILLING_US
4002,2025-10-31,258733,134875,134875,2025-10-31 23:51:44,1,FULL,INACTIVE,BILLING_US
4002,2025-10-31,258733,134875,134875,2025-10-31 22:53:08,2,INCR,INACTIVE,BILLING_US
4002,2025-10-31,258733,134875,134875,2025-10-31 22:20:02,3,FULL,ACTIVE,BILLING_US
4002,2025-11-01,211219,136660,136660,2025-11-01 23:48:35,1,FULL,INACTIVE,BILLING_US
4002,2025-11-01,211219,136660,136660,2025-11-01 21:04:45,2,INCR,ACTIVE,BILLING_US
4002,2025-11-02,296020,31313,31313,2025-11-02 21:31:53,1,FULL,INACTIVE,BILLING_US
4002,2025-11-02,296020,31313,31313,2025-11-02 21:18:53,2,INCR,ACTIVE,BILLING_US
4002,2025-11-03,146094,137261,137261,2025-11-03 21:34:15,1,FULL,ACTIVE,BILLING_US
4002,2025-11-04,241366,156542,156542,2025-11-04 22:23:55,1,FULL,INACTIVE,BILLING_US
4002,2025-11-04,241366,156542,156542,2025-11-04 21:48:32,2,INCR,INACTIVE,BILLING_US
4002,2025-11-04,241366,156542,156542,2025-11-04 22:21:34,3,INCR,ACTIVE,BILLING_US
4002,2025-11-05,165393,3822,3822,2025-11-05 21:31:39,1,FULL,INACTIVE,BILLING_US
4002,2025-11-05,165393,3822,3822,2025-11-05 22:40:22,2,FULL,INACTIVE,BILLING_US
4002,2025-11-05,165393,3822,3822,2025-11-05 21:31:03,3,INCR,ACTIVE,BILLING_US
4002,2025-11-06,291117,291076,291076,2025-11-06 23:21:06,1,FULL,INACTIVE,BILLING_US
4002,2025-11-06,291117,291076,291076,2025-11-06 21:00:04,2,INCR,INACTIVE,BILLING_US
4002,2025-11-06,291117,291076,291076,2025-11-06 21:50:23,3,INCR,ACTIVE,BILLING_US
4002,2025-11-07,208677,97194,97194,2025-11-07 23:33:40,1,FULL,INACTIVE,BILLING_US
4002,2025-11-07,208677,97194,97194,2025-11-07 23:22:56,2,FULL,INACTIVE,BILLING_US
4002,2025-11-07,208677,97194,97194,2025-11-07 23:22:04,3,INCR,ACTIVE,BILLING_US
4002,2025-11-08,262819,16613,16613,2025-11-08 21:37:38,1,FULL,ACTIVE,BILLING_US
4002,2025-11-09,173078,156366,156366,2025-11-09 23:11:45,1,FULL,INACTIVE,BILLING_US
4002,2025-11-09,173078,156366,156366,2025-11-09 23:44:48,2,INCR,ACTIVE,BILLING_US
4002,2025-11-10,289582,115938,115938,2025-11-10 23:20:56,1,FULL,INACTIVE,BILLING_US
4002,2025-11-10,289582,115938,115938,2025-11-10 21:47:47,2,INCR,ACTIVE,BILLING_US
4002,2025-11-11,182129,112325,112325,2025-11-11 22:03:04,1,FULL,INACTIVE,BILLING_US
4002,2025-11-11,182129,112325,112325,2025-11-11 21:50:34,2,FULL,ACTIVE,BILLING_US
4002,2025-11-12,233493,92945,92945,2025-11-12 21:16:22,1,FULL,INACTIVE,BILLING_US
4002,2025-11-12,233493,92945,92945,2025-11-12 21:48:13,2,INCR,INACTIVE,BILLING_US
4002,2025-11-12,233493,92945,92945,2025-11-12 22:54:43,3,INCR,ACTIVE,BILLING_US
4002,2025-11-13,58296,288,288,2025-11-13 23:20:02,1,FULL,INACTIVE,BILLING_US
4002,2025-11-13,58296,288,288,2025-11-13 21:00:42,2,INCR,ACTIVE,BILLING_US
4002,2025-11-14,280219,241901,241901,2025-11-14 21:04:55,1,FULL,INACTIVE,BILLING_US
4002,2025-11-14,280219,241901,241901,2025-11-14 22:56:19,2,INCR,ACTIVE,BILLING_US
4002,2025-11-15,246277,98419,98419,2025-11-15 23:08:04,1,FULL,INACTIVE,BILLING_US
4002,2025-11-15,246277,98419,98419,2025-11-15 23:23:42,2,FULL,ACTIVE,BILLING_US
4002,2025-11-16,156743,24994,24994,2025-11-16 23:50:37,1,FULL,ACTIVE,BILLING_US
4002,2025-11-17,63657,43039,43039,2025-11-17 22:00:51,1,FULL,ACTIVE,BILLING_US
4002,2025-11-18,188571,147283,147283,2025-11-18 21:13:13,1,FULL,ACTIVE,BILLING_US
4002,2025-11-19,62929,57203,57203,2025-11-19 23:07:14,1,FULL,ACTIVE,BILLING_US
4002,2025-11-20,123119,43974,43974,2025-11-20 21:58:23,1,FULL,INACTIVE,BILLING_US
4002,2025-11-20,123119,43974,43974,2025-11-20 21:25:55,2,FULL,ACTIVE,BILLING_US
4002,2025-11-21,125450,92988,92988,2025-11-21 23:49:12,1,FULL,INACTIVE,BILLING_US
4002,2025-11-21,125450,92988,92988,2025-11-21 21:58:02,2,INCR,ACTIVE,BILLING_US
4002,2025-11-22,278926,60528,60528,2025-11-22 23:49:40,1,FULL,ACTIVE,BILLING_US
4002,2025-11-23,298102,74563,74563,2025-11-23 23:58:38,1,FULL,ACTIVE,BILLING_US
4002,2025-11-24,168362,38772,38772,2025-11-24 23:44:31,1,FULL,ACTIVE,BILLING_US
4002,2025-11-25,224667,42347,42347,2025-11-25 21:31:38,1,FULL,ACTIVE,BILLING_US
4002,2025-11-26,229930,137926,137926,2025-11-26 22:50:15,1,FULL,INACTIVE,BILLING_US
4002,2025-11-26,229930,137926,137926,2025-11-26 22:31:59,2,FULL,ACTIVE,BILLING_US
4002,2025-11-27,52176,23203,23203,2025-11-27 21:54:30,1,FULL,INACTIVE,BILLING_US
4002,2025-11-27,52176,23203,23203,2025-11-27 21:59:47,2,INCR,ACTIVE,BILLING_US
4002,2025-11-28,136090,126724,126724,2025-11-28 23:36:41,1,FULL,INACTIVE,BILLING_US
4002,2025-11-28,136090,126724,126724,2025-11-28 23:17:35,2,INCR,INACTIVE,BILLING_US
4002,2025-11-28,136090,126724,126724,2025-11-28 22:01:44,3,FULL,ACTIVE,BILLING_US
4002,2025-11-29,148244,16441,16441,2025-11-29 22:17:41,1,FULL,ACTIVE,BILLING_US
4002,2025-11-30,77130,1795,1795,2025-11-30 23:56:37,1,FULL,INACTIVE,BILLING_US
4002,2025-11-30,77130,1795,1795,2025-11-30 22:43:39,2,INCR,ACTIVE,BILLING_US
4002,2025-12-01,148393,11040,11040,2025-12-01 21:54:29,1,FULL,ACTIVE,BILLING_US
4002,2025-12-02,212255,69057,69057,2025-12-02 21:08:27,1,FULL,ACTIVE,BILLING_US
4002,2025-12-03,135515,42439,42439,2025-12-03 22:57:36,1,FULL,ACTIVE,BILLING_US
4002,2025-12-04,182523,104481,104481,2025-12-04 21:14:56,1,FULL,INACTIVE,BILLING_US
4002,2025-12-04,182523,104481,104481,2025-12-04 23:10:21,2,INCR,ACTIVE,BILLING_US
4002,2025-12-05,270442,15479,15479,2025-12-05 22:22:13,1,FULL,ACTIVE,BILLING_US
4002,2025-12-06,173853,155644,155644,2025-12-06 21:03:09,1,FULL,ACTIVE,BILLING_US
4002,2025-12-07,85877,53277,53277,2025-12-07 23:14:27,1,FULL,INACTIVE,BILLING_US
4002,2025-12-07,85877,53277,53277,2025-12-07 23:47:14,2,FULL,INACTIVE,BILLING_US
4002,2025-12-07,85877,53277,53277,2025-12-07 23:36:14,3,INCR,ACTIVE,BILLING_US
4002,2025-12-08,270277,232219,232219,2025-12-08 21:11:04,1,FULL,INACTIVE,BILLING_US
4002,2025-12-08,270277,232219,232219,2025-12-08 23:27:25,2,INCR,INACTIVE,BILLING_US
4002,2025-12-08,270277,232219,232219,2025-12-08 23:37:10,3,INCR,ACTIVE,BILLING_US
4002,2025-12-09,152389,15585,15585,2025-12-09 22:15:33,1,FULL,ACTIVE,BILLING_US
4002,2025-12-10,103058,76803,76803,2025-12-10 22:56:34,1,FULL,INACTIVE,BILLING_US
4002,2025-12-10,103058,76803,76803,2025-12-10 23:15:57,2,INCR,ACTIVE,BILLING_US
4002,2025-12-11,292781,175643,175643,2025-12-11 21:29:57,1,FULL,INACTIVE,BILLING_US
4002,2025-12-11,292781,175643,175643,2025-12-11 21:47:42,2,INCR,INACTIVE,BILLING_US
4002,2025-12-11,292781,175643,175643,2025-12-11 22:37:51,3,FULL,ACTIVE,BILLING_US
4002,2025-12-12,295355,18246,18246,2025-12-12 22:42:12,1,FULL,INACTIVE,BILLING_US
4002,2025-12-12,295355,18246,18246,2025-12-12 23:29:13,2,INCR,ACTIVE,BILLING_US
4002,2025-12-13,241784,93582,93582,2025-12-13 22:00:47,1,FULL,INACTIVE,BILLING_US
4002,2025-12-13,241784,93582,93582,2025-12-13 22:40:34,2,INCR,INACTIVE,BILLING_US
4002,2025-12-13,241784,93582,93582,2025-12-13 22:04:41,3,INCR,ACTIVE,BILLING_US
4002,2025-12-14,238607,130034,130034,2025-12-14 21:26:21,1,FULL,INACTIVE,BILLING_US
4002,2025-12-14,238607,130034,130034,2025-12-14 22:51:00,2,INCR,INACTIVE,BILLING_US
4002,2025-12-14,238607,130034,130034,2025-12-14 21:56:48,3,FULL,ACTIVE,BILLING_US
4002,2025-12-15,133573,22209,22209,2025-12-15 21:38:10,1,FULL,INACTIVE,BILLING_US
4002,2025-12-15,133573,22209,22209,2025-12-15 21:02:58,2,INCR,ACTIVE,BILLING_US
4002,2025-12-16,206169,181939,181939,2025-12-16 21:21:38,1,FULL,INACTIVE,BILLING_US
4002,2025-12-16,206169,181939,181939,2025-12-16 22:42:02,2,INCR,ACTIVE,BILLING_US
4002,2025-12-17,103282,87562,87562,2025-12-17 21:36:48,1,FULL,ACTIVE,BILLING_US
4002,2025-12-18,221730,151446,151446,2025-12-18 23:18:51,1,FULL,ACTIVE,BILLING_US
4002,2025-12-19,229790,212085,212085,2025-12-19 21:40:47,1,FULL,ACTIVE,BILLING_US
4002,2025-12-20,297822,206420,206420,2025-12-20 22:54:41,1,FULL,INACTIVE,BILLING_US
4002,2025-12-20,297822,206420,206420,2025-12-20 21:24:00,2,INCR,ACTIVE,BILLING_US
4002,2025-12-21,166240,127823,127823,2025-12-21 21:28:00,1,FULL,INACTIVE,BILLING_US
4002,2025-12-21,166240,127823,127823,2025-12-21 23:14:55,2,INCR,INACTIVE,BILLING_US
4002,2025-12-21,166240,127823,127823,2025-12-21 22:53:47,3,FULL,ACTIVE,BILLING_US
4002,2025-12-22,117656,64211,64211,2025-12-22 22:39:42,1,FULL,INACTIVE,BILLING_US
4002,2025-12-22,117656,64211,64211,2025-12-22 23:47:57,2,FULL,ACTIVE,BILLING_US
4002,2025-12-23,90074,62018,62018,2025-12-23 21:34:06,1,FULL,INACTIVE,BILLING_US
4002,2025-12-23,90074,62018,62018,2025-12-23 21:14:39,2,FULL,INACTIVE,BILLING_US
4002,2025-12-23,90074,62018,62018,2025-12-23 21:42:55,3,INCR,ACTIVE,BILLING_US
4002,2025-12-24,50349,48462,48462,2025-12-24 23:02:32,1,FULL,ACTIVE,BILLING_US
4002,2025-12-25,242574,55415,55415,2025-12-25 21:37:33,1,FULL,INACTIVE,BILLING_US
4002,2025-12-25,242574,55415,55415,2025-12-25 22:22:09,2,FULL,ACTIVE,BILLING_US
4002,2025-12-26,255052,254665,254665,2025-12-26 22:31:34,1,FULL,INACTIVE,BILLING_US
4002,2025-12-26,255052,254665,254665,2025-12-26 23:52:09,2,INCR,ACTIVE,BILLING_US
4002,2025-12-27,100779,53370,53370,2025-12-27 22:07:46,1,FULL,ACTIVE,BILLING_US
4002,2025-12-28,72384,5550,5550,2025-12-28 22:22:41,1,FULL,ACTIVE,BILLING_US
4002,2025-12-29,195413,13570,13570,2025-12-29 21:00:55,1,FULL,ACTIVE,BILLING_US
4002,2025-12-30,123040,63567,63567,2025-12-30 23:14:59,1,FULL,INACTIVE,BILLING_US
4002,2025-12-30,123040,63567,63567,2025-12-30 23:49:09,2,INCR,INACTIVE,BILLING_US
4002,2025-12-30,123040,63567,63567,2025-12-30 22:58:23,3,INCR,ACTIVE,BILLING_US
4002,2025-12-31,265759,55279,55279,2025-12-31 21:57:19,1,FULL,INACTIVE,BILLING_US
4002,2025-12-31,265759,55279,55279,2025-12-31 22:31:43,2,FULL,ACTIVE,BILLING_US
4003,2025-01-01,243665,170107,170107,2025-01-01 21:03:51,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-02,62075,6648,6648,2025-01-02 21:45:17,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-02,62075,6648,6648,2025-01-02 21:14:22,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-03,225541,106416,106416,2025-01-03 21:09:39,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-03,225541,106416,106416,2025-01-03 21:45:40,2,FULL,INACTIVE,BILLING_CA
4003,2025-01-03,225541,106416,106416,2025-01-03 23:39:24,3,FULL,ACTIVE,BILLING_CA
4003,2025-01-04,76319,64809,64809,2025-01-04 21:50:53,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-04,76319,64809,64809,2025-01-04 22:14:57,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-05,217602,85962,85962,2025-01-05 23:31:52,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-06,263337,66408,66408,2025-01-06 23:55:53,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-07,190169,162562,162562,2025-01-07 23:16:38,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-07,190169,162562,162562,2025-01-07 23:21:15,2,INCR,INACTIVE,BILLING_CA
4003,2025-01-07,190169,162562,162562,2025-01-07 23:08:42,3,FULL,ACTIVE,BILLING_CA
4003,2025-01-08,151514,130043,130043,2025-01-08 23:17:50,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-08,151514,130043,130043,2025-01-08 21:59:47,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-09,272580,210617,210617,2025-01-09 21:51:33,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-10,235840,97446,97446,2025-01-10 23:35:16,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-10,235840,97446,97446,2025-01-10 21:38:19,2,FULL,INACTIVE,BILLING_CA
4003,2025-01-10,235840,97446,97446,2025-01-10 21:10:35,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-11,257298,211243,211243,2025-01-11 23:54:42,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-11,257298,211243,211243,2025-01-11 23:52:18,2,FULL,INACTIVE,BILLING_CA
4003,2025-01-11,257298,211243,211243,2025-01-11 23:44:18,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-12,54431,41431,41431,2025-01-12 23:01:14,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-13,119385,25039,25039,2025-01-13 23:28:54,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-13,119385,25039,25039,2025-01-13 23:50:34,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-14,298391,57867,57867,2025-01-14 21:05:19,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-14,298391,57867,57867,2025-01-14 23:49:31,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-15,256480,48135,48135,2025-01-15 23:19:08,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-15,256480,48135,48135,2025-01-15 21:00:22,2,INCR,INACTIVE,BILLING_CA
4003,2025-01-15,256480,48135,48135,2025-01-15 21:22:33,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-16,85962,49655,49655,2025-01-16 21:41:23,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-16,85962,49655,49655,2025-01-16 22:18:28,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-17,270072,127567,127567,2025-01-17 21:50:23,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-17,270072,127567,127567,2025-01-17 22:26:02,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-18,66909,21952,21952,2025-01-18 22:17:20,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-18,66909,21952,21952,2025-01-18 22:40:15,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-19,217593,214491,214491,2025-01-19 22:48:36,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-19,217593,214491,214491,2025-01-19 21:57:59,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-20,197312,27829,27829,2025-01-20 22:45:51,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-20,197312,27829,27829,2025-01-20 23:11:41,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-21,204349,187277,187277,2025-01-21 21:23:42,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-22,294861,137993,137993,2025-01-22 23:42:26,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-22,294861,137993,137993,2025-01-22 21:23:54,2,FULL,ACTIVE,BILLING_CA
4003,2025-01-23,192690,131257,131257,2025-01-23 23:41:31,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-23,192690,131257,131257,2025-01-23 21:00:27,2,INCR,INACTIVE,BILLING_CA
4003,2025-01-23,192690,131257,131257,2025-01-23 21:44:57,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-24,163596,82856,82856,2025-01-24 22:50:13,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-24,163596,82856,82856,2025-01-24 21:05:24,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-25,54647,10661,10661,2025-01-25 23:21:03,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-25,54647,10661,10661,2025-01-25 23:31:30,2,FULL,INACTIVE,BILLING_CA
4003,2025-01-25,54647,10661,10661,2025-01-25 22:06:53,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-26,236372,164061,164061,2025-01-26 21:29:09,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-27,257788,169218,169218,2025-01-27 21:10:52,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-28,108995,11431,11431,2025-01-28 21:29:51,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-28,108995,11431,11431,2025-01-28 23:06:43,2,INCR,ACTIVE,BILLING_CA
4003,2025-01-29,232511,131217,131217,2025-01-29 22:51:06,1,FULL,ACTIVE,BILLING_CA
4003,2025-01-30,107227,31919,31919,2025-01-30 22:25:57,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-30,107227,31919,31919,2025-01-30 22:02:38,2,INCR,INACTIVE,BILLING_CA
4003,2025-01-30,107227,31919,31919,2025-01-30 21:01:52,3,INCR,ACTIVE,BILLING_CA
4003,2025-01-31,171453,39449,39449,2025-01-31 22:22:13,1,FULL,INACTIVE,BILLING_CA
4003,2025-01-31,171453,39449,39449,2025-01-31 23:07:28,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-01,137810,36372,36372,2025-02-01 22:39:37,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-01,137810,36372,36372,2025-02-01 22:33:22,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-02,156334,82334,82334,2025-02-02 22:22:59,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-03,141013,119437,119437,2025-02-03 23:26:32,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-04,143290,68875,68875,2025-02-04 21:43:57,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-05,133022,118640,118640,2025-02-05 22:56:36,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-05,133022,118640,118640,2025-02-05 23:18:24,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-05,133022,118640,118640,2025-02-05 21:49:38,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-06,160601,76814,76814,2025-02-06 23:34:46,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-06,160601,76814,76814,2025-02-06 23:54:17,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-06,160601,76814,76814,2025-02-06 22:55:35,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-07,121075,108989,108989,2025-02-07 21:38:11,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-07,121075,108989,108989,2025-02-07 22:36:05,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-08,155715,41376,41376,2025-02-08 22:08:09,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-09,253608,230994,230994,2025-02-09 22:17:53,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-09,253608,230994,230994,2025-02-09 23:32:09,2,FULL,INACTIVE,BILLING_CA
4003,2025-02-09,253608,230994,230994,2025-02-09 22:38:31,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-10,92453,27652,27652,2025-02-10 22:41:58,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-11,98574,73596,73596,2025-02-11 21:28:05,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-11,98574,73596,73596,2025-02-11 21:17:18,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-11,98574,73596,73596,2025-02-11 23:38:51,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-12,250106,146052,146052,2025-02-12 22:37:47,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-12,250106,146052,146052,2025-02-12 23:37:57,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-12,250106,146052,146052,2025-02-12 22:14:35,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-13,133357,124920,124920,2025-02-13 21:51:35,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-14,273070,200206,200206,2025-02-14 21:27:55,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-15,246393,239888,239888,2025-02-15 21:54:28,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-15,246393,239888,239888,2025-02-15 23:57:24,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-16,94570,45749,45749,2025-02-16 21:03:17,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-16,94570,45749,45749,2025-02-16 22:22:25,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-17,159468,65046,65046,2025-02-17 21:14:18,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-18,269379,152558,152558,2025-02-18 23:39:27,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-18,269379,152558,152558,2025-02-18 23:03:55,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-19,244425,18047,18047,2025-02-19 23:57:19,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-19,244425,18047,18047,2025-02-19 22:43:11,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-20,236744,1384,1384,2025-02-20 22:06:38,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-20,236744,1384,1384,2025-02-20 23:20:18,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-20,236744,1384,1384,2025-02-20 21:48:02,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-21,72235,40428,40428,2025-02-21 22:27:22,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-21,72235,40428,40428,2025-02-21 23:29:52,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-22,195274,13839,13839,2025-02-22 22:25:52,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-22,195274,13839,13839,2025-02-22 22:55:04,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-23,119417,6299,6299,2025-02-23 22:02:48,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-23,119417,6299,6299,2025-02-23 21:13:13,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-23,119417,6299,6299,2025-02-23 21:28:31,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-24,198779,122305,122305,2025-02-24 21:34:00,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-25,123359,121721,121721,2025-02-25 23:16:58,1,FULL,ACTIVE,BILLING_CA
4003,2025-02-26,60644,25977,25977,2025-02-26 21:41:46,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-26,60644,25977,25977,2025-02-26 22:00:24,2,INCR,ACTIVE,BILLING_CA
4003,2025-02-27,75923,3121,3121,2025-02-27 22:13:19,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-27,75923,3121,3121,2025-02-27 21:51:56,2,INCR,INACTIVE,BILLING_CA
4003,2025-02-27,75923,3121,3121,2025-02-27 23:48:47,3,INCR,ACTIVE,BILLING_CA
4003,2025-02-28,75158,43235,43235,2025-02-28 21:34:04,1,FULL,INACTIVE,BILLING_CA
4003,2025-02-28,75158,43235,43235,2025-02-28 22:35:00,2,INCR,ACTIVE,BILLING_CA
4003,2025-03-01,284777,103672,103672,2025-03-01 21:51:16,1,FULL,INACTIVE,BILLING_CA
4003,2025-03-01,284777,103672,103672,2025-03-01 22:26:10,2,FULL,ACTIVE,BILLING_CA
4003,2025-03-02,150965,114576,114576,2025-03-02 21:25:17,1,FULL,INACTIVE,BILLING_CA
4003,2025-03-02,150965,114576,114576,2025-03-02 23:17:45,2,INCR,ACTIVE,BILLING_CA
4003,2025-03-03,274218,224856,224856,2025-03-03 23:50:10,1,FULL,INACTIVE,BILLING_CA
4003,2025-03-03,274218,224856,224856,2025-03-03 22:52:13,2,FULL,ACTIVE,BILLING_CA
4003,2025-03-04,241839,100158,100158,2025-03-04 21:51:38,1,FULL,ACTIVE,BILLING_CA
